kayit_id,satir_no,boy,bolum_tipi,karakter_1,karakter_1_id,karakter_1_tipi,karakter_2,karakter_2_id,karakter_2_tipi,iliski_ham,iliski_turu,katman,agirlik,kutupluluk,yonluluk,cikarma_yontemi,not,ham_satir,kaynak_notu,source_file
DKR0033,36.0,Dirse Han Oglu boğaç Han Boyu,boy,Dire,dire,kişi,Dirse Han'ın 40 Adamı,dirse_hanin_40_adami,grup,ikna - boğaç'a karşı savaş,ikna/müzakere,iletişim,3,karışık,yönlü,açık_ilişki,ikna - boğaç'a karşı savaş,Dire - dirse'nin 40 adamı (ikna - boğaç'a karşı savaş),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,02_dirse_han_oglu_bogac_han_boyu.csv
DKR0034,37.0,Dirse Han Oglu boğaç Han Boyu,boy,Dirse Han,dirse_han,kişi,Boğaç,bogac,kişi,diy+,diyalog_olumlu,iletişim,3,pozitif,yönlü,açık_ilişki,diy+,dirse - boğaç (diy+),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,02_dirse_han_oglu_bogac_han_boyu.csv
DKR0035,38.0,Dirse Han Oglu boğaç Han Boyu,boy,Boğaç ve Boğaç'ın 40 Adamı,bogac_ve_bogacin_40_adami,grup,Dirse Han'ın 40 Adamı,dirse_hanin_40_adami,grup,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,Boğaç ve boğaç'ın 40 adamı - Dirse'nin 40 adamı (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,02_dirse_han_oglu_bogac_han_boyu.csv
DKR0037,42.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Salur Kazan,salur_kazan,kişi,Ulaş,ulas,kişi,oğlu,akrabalık,akrabalık,5,pozitif,yönsüz,çıkarımsal_akrabalık,,ulaş oğlu salur kazan,ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0039,44.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Salur Kazan,salur_kazan,kişi,Bayındır Han,bayindir_han,kişi,damadı,akrabalık,akrabalık,5,pozitif,yönsüz,çıkarımsal_akrabalık,,bayındır han'ın damadı salur kazan,ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0041,46.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Salur Kazan,salur_kazan,kişi,Beyler (Ev Yağması Boyu),beyler_ev_yagmasi_boyu,grup,emir ava çıkalım,otorite/emir,otorite,3,nötr,yönlü,açık_ilişki,emir ava çıkalım,salur kazan - beyler (emir ava çıkalım),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0043,48.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Kıyan Selçuk Oğlu Deli Dündar,kiyan_selcuk_oglu_deli_dundar,kişi,Salur Kazan,salur_kazan,kişi,diy+,diyalog_olumlu,iletişim,3,pozitif,yönlü,açık_ilişki,diy+,kıyan selçuk oğlu deli dündar - kazan (diy+),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0045,50.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Kara Göne Oğlu Kara Budak,kara_gone_oglu_kara_budak,kişi,Salur Kazan,salur_kazan,kişi,diy+,diyalog_olumlu,iletişim,3,pozitif,yönlü,açık_ilişki,diy+,kara göne oğlu kara budak - kazan (diy+),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0046,51.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Salur Kazan,salur_kazan,kişi,At Ağızlı Aruz Koca,at_agizli_aruz_koca,kişi,dayısı,akrabalık,akrabalık,5,pozitif,yönsüz,çıkarımsal_akrabalık,diy0,kazan'ın dayısı at ağızlı aruz koca (diy0),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0047,52.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Salur Kazan,salur_kazan,kişi,Uruz ve 300 Asker,uruz_ve_300_asker,grup,emir - obaya sahip çık,otorite/emir,otorite,3,nötr,yönlü,açık_ilişki,emir - obaya sahip çık,kazan - uruz ve 300 asker (emir - obaya sahip çık),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0052,57.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Şökli Melik ve Adamları,sokli_melik_ve_adamlari,grup,Kazan'ın Evi,kazanin_evi,kişi,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,şökli melik ve adamları - kazan'ın evi (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0053,58.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Boyu Uzun Burla Hatun ve 40 Ince Belli Kız,boyu_uzun_burla_hatun_ve_40_ince_belli_kiz,grup,Şökli Melik,sokli_melik,kişi,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,boyu uzun burla hatun ve 40 ince belli kız - şökli melik (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0054,59.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Kazan'ın Karıçuk Anası,kazanin_karicuk_anasi,kişi,Şökli Melik,sokli_melik,kişi,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,kazan'ın karıçuk anası - şökli melik (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0056,61.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Eylik Koca Oğlu Saru Kulmaş,eylik_koca_oglu_saru_kulmas,kişi,Şökli Melik,sokli_melik,kişi,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,eylik koca oğlu saru kulmaş - şökli melik (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0057,62.0,Salur Kazan'ın Evinin Yağmalandığı,boy,600 Kafir,600_kafir,kişi,Karaçuk Çoban,karacuk_coban,kişi,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,600 kafir - karaçuk çoban (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0058,63.0,Salur Kazan'ın Evinin Yağmalandığı,boy,600 Kafir,600_kafir,kişi,Kıyan Güci,kiyan_guci,kişi,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,600 kafir - kıyan güci (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0059,64.0,Salur Kazan'ın Evinin Yağmalandığı,boy,600 Kafir,600_kafir,kişi,Demir Güci,demir_guci,kişi,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,600 kafir - demir güci (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0060,65.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Karaçuk Çoban,karacuk_coban,kişi,Kıyan Güci,kiyan_guci,kişi,kardeş,belirsiz,olay,1,nötr,yönlü,açık_ilişki,kardeş,karaçuk çoban - kıyan güci (kardeş),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0061,66.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Karaçuk Çoban,karacuk_coban,kişi,Demir Güci,demir_guci,kişi,kardeş,belirsiz,olay,1,nötr,yönlü,açık_ilişki,kardeş,karaçuk çoban - demir güci (kardeş),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0062,67.0,Salur Kazan'ın Evinin Yağmalandığı,boy,600 Kafir,600_kafir,kişi,Karaçuk Çoban,karacuk_coban,kişi,gerilim diy -,gerilim,çatışma,4,negatif,yönsüz,açık_ilişki,gerilim diy -,600 kafir - karaçuk çoban (gerilim diy - ),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0063,68.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Salur Kazan,salur_kazan,kişi,Kara Göne,kara_gone,kişi,diy0,diyalog_nötr,iletişim,2,nötr,yönlü,açık_ilişki,diy0,kazan - kara göne (diy0),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0064,69.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Salur Kazan,salur_kazan,kişi,Yurt,yurt,nesne/doğa,diy0,diyalog_nötr,iletişim,2,nötr,yönlü,açık_ilişki,diy0,kazan - yurt (diy0),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0065,70.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Salur Kazan,salur_kazan,kişi,Su,su,nesne/doğa,diy0,diyalog_nötr,iletişim,2,nötr,yönlü,açık_ilişki,diy0,kazan - su (diy0),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0066,71.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Salur Kazan,salur_kazan,kişi,Kurt,kurt,hayvan,diy0,diyalog_nötr,iletişim,2,nötr,yönlü,açık_ilişki,diy0,kazan - kurt (diy0),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0067,72.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Salur Kazan,salur_kazan,kişi,Karaçuk Çoban'ın Kara Köpeği,karacuk_cobanin_kara_kopegi,hayvan,diy0,diyalog_nötr,iletişim,2,nötr,yönlü,açık_ilişki,diy0,kazan - karaçuk çoban'ın kara köpeği (diy0),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0068,73.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Salur Kazan,salur_kazan,kişi,Karaçuk Çoban,karacuk_coban,kişi,diy0,diyalog_nötr,iletişim,2,nötr,yönlü,açık_ilişki,diy0,kazan - karaçuk çoban (diy0),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0069,74.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Salur Kazan,salur_kazan,kişi,Karaçuk Çoban,karacuk_coban,kişi,yemek yeme,tören/ritüel,olay,2,pozitif,yönlü,açık_ilişki,yemek yeme,kazan - karaçuk çoban (yemek yeme),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0070,75.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Şökli Melik,sokli_melik,kişi,Kafirler (Ev Yağması Boyu),kafirler_ev_yagmasi_boyu,grup,ikna - burla hatun'a kötülük,ikna/müzakere,iletişim,3,karışık,yönlü,açık_ilişki,ikna - burla hatun'a kötülük,şökli melik - kafirler (ikna - burla hatun'a kötülük),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0071,76.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Burla Hatun,burla_hatun,kişi,40 Ince Belli Kız,40_ince_belli_kiz,kişi,emir,otorite/emir,otorite,3,nötr,yönlü,açık_ilişki,emir,burla hatun - 40 ince belli kız (emir),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0072,77.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Kafir,kafir,kişi,Uruz,uruz,kişi,çatışma işkence,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma işkence,kafir - uruz (çatışma işkence),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0073,78.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Burla Hatun,burla_hatun,kişi,Uruz,uruz,kişi,diy0,diyalog_nötr,iletişim,2,nötr,yönlü,açık_ilişki,diy0,burla hatun - uruz (diy0),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0074,79.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Uruz,uruz,kişi,Ağaç,agac,nesne/doğa,diy0,diyalog_nötr,iletişim,2,nötr,yönlü,açık_ilişki,diy0,uruz - ağaç (diy0),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0075,80.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Kazan ve Karaçuk Çoban,kazan_ve_karacuk_coban,grup,Kafirler (Ev Yağması Boyu),kafirler_ev_yagmasi_boyu,grup,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,kazan ve karaçuk çoban - kafirler (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0076,81.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Salur Kazan,salur_kazan,kişi,Karaçuk Çoban,karacuk_coban,kişi,ikna,ikna/müzakere,iletişim,3,karışık,yönlü,açık_ilişki,ikna,kazan - karaçuk çoban (ikna),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0077,82.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Salur Kazan,salur_kazan,kişi,Şökli Melik,sokli_melik,kişi,diy -,diyalog_olumsuz,iletişim,3,negatif,yönlü,açık_ilişki,diy -,kazan - şökli melik (diy - ),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0079,84.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Karaçuk Çoban,karacuk_coban,kişi,Şökli Melik,sokli_melik,kişi,diy -,diyalog_olumsuz,iletişim,3,negatif,yönlü,açık_ilişki,diy -,karaçuk çoban - şökli melik (diy - ),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0080,85.0,Salur Kazan'ın Evinin Yağmalandığı,boy,"Kara Göne, Deli Dündar, Kara Budak",kara_gone_deli_dundar_kara_budak,kişi,Kafirler (Ev Yağması Boyu),kafirler_ev_yagmasi_boyu,grup,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,"kara göne, deli dündar, kara budak - kafirler (çatışma)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0081,86.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Kapçak Melik,kapcak_melik,kişi,Kara Budak,kara_budak,kişi,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,kapçak melik - kara budak (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0083,88.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Bamsı Beyrek,bamsi_beyrek,kişi,Kafirler (Ev Yağması Boyu),kafirler_ev_yagmasi_boyu,grup,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,beyrek - kafirler (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0085,90.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Kazılık Koca Oğlu Bey Yigenek,kazilik_koca_oglu_bey_yigenek,kişi,Kafirler (Ev Yağması Boyu),kafirler_ev_yagmasi_boyu,grup,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,kazılık koca oğlu bey yigenek - kafirler (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0086,91.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Salur Kazan,salur_kazan,kişi,At Ağızlı Aruz Koca,at_agizli_aruz_koca,kişi,dayısı,akrabalık,akrabalık,5,pozitif,yönsüz,çıkarımsal_akrabalık,,kazan'ın dayısı at ağızlı aruz koca,ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0087,92.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Aruz Koca,aruz_koca,kişi,Kafirler (Ev Yağması Boyu),kafirler_ev_yagmasi_boyu,grup,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,aruz koca - kafirler (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0088,93.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Peygamber Sahabesi Kanlı Bügdüz Emen,peygamber_sahabesi_kanli_bugduz_emen,kişi,Kafirler (Ev Yağması Boyu),kafirler_ev_yagmasi_boyu,grup,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,peygamber sahabesi kanlı bügdüz emen - kafirler (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0093,98.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Alp Eren,alp_eren,kişi,Eylik Koca,eylik_koca,kişi,oğlu,akrabalık,akrabalık,5,pozitif,yönsüz,çıkarımsal_akrabalık,,eylik koca oğlu alp eren,ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0094,99.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Ak Melik,ak_melik,kişi,Alp Eren,alp_eren,kişi,alp eren damat,evlilik/bağlaşıklık,akrabalık,5,pozitif,yönsüz,açık_ilişki,alp eren damat,ak melik - alp eren (alp eren damat),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
DKR0095,100.0,Salur Kazan'ın Evinin Yağmalandığı,boy,Alp Eren,alp_eren,kişi,Kafirler (Ev Yağması Boyu),kafirler_ev_yagmasi_boyu,grup,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,alp eren - kafirler (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,03_salur_kazanin_evinin_yagmalandigi.csv
